,Stock,Title,Date/Time Published,Source,Url,Relevant Texts,Sentiment Score,Match Score
186,AIG,PLBY Group (NASDAQ:PLBY) Trading Down 3.8%,2021-12-30T11:02:42.000000Z,etfdailynews.com,https://etfdailynews.com/news/plby-group-nasdaqplby-trading-down-3-8/,"American International Group Inc. boosted its holdings in shares of PLBY Group by 112.4% during the 3rd quarter. American International Group Inc. now owns 12,899 shares of the company’s stock valued at $304,000 after acquiring an additional 6,825 shares in the last quarter.",0.875,27.13093
187,AIG,Zacks Investment Research Lowers Vera Therapeutics (NASDAQ:VERA) to Hold,2021-12-30T07:30:41.000000Z,etfdailynews.com,https://etfdailynews.com/news/zacks-investment-research-lowers-vera-therapeutics-nasdaqvera-to-hold/,"American International Group Inc. acquired a new position in Vera Therapeutics in the 3rd quarter valued at about $67,000. Bank of New York Mellon Corp acquired a new position in Vera Therapeutics in the 3rd quarter valued at about $230,000.",0.7003,24.099483
188,AIG,MET vs. AIG: Which Multiline Insurance Stock is Better Off?,2021-12-29T14:45:00.000000Z,entrepreneur.com,https://www.entrepreneur.com/article/410609,"MET and American International Group AIG are both poised to gain from this.... Though the continued lower interest rate environment is likely to strain the companies’ net investment income, the well-performing equity market is expected to lead to increased alternative investment returns. Also, securing additional capital will be cheaper.
Stock Performance... In terms of price performance, American International is a clear winner. American International has gained 52.5% over the past year, outperforming the broader industry’s 5.6% growth. In comparison, MetLife has gained 36.1% over the same period. The S&P 500 Index has rallied 29.1% in the same time frame.
In comparison, American International beat earnings estimates thrice and missed once, with the average surprise being 8.5%. Here, MetLife has an edge over American International.... Return on Equity... Return on equity is a significant profitability measure, which accounts for profits generated on shareholders’ equity.
American International didn’t perform too badly either, generating a free cash flow of $4,570 million during the same time period. Although it is taking strategic initiatives to boost cash flow generating abilities from operations, AIG might take some time to reach MET’s level.
Yet, MetLife’s debt to capitalization of 17.6% is well below the industry average of 28.1%, with American International at a higher level of 32.5%.... Valuation... The price-to-earnings value is one of the most important multiples used for valuing multiline insurers.
MetLife has a better reading than American International.... Final Words... Our comparative analysis shows that MetLife holds an edge over American International in terms of valuation, balance sheet strength, free cash flow generation (partly due to its larger size), ROE and earnings surprise history.
Click to get this free report... ... American International Group, Inc. (AIG): Free Stock Analysis Report... ... MetLife, Inc. (MET): Free Stock Analysis Report... ... To read this article on Zacks.com click here.... ... Zacks Investment Research",0.7715,24.07964
189,AIMC,35% of Growth to Originate from North America for Power Transmission Motion Control Market | Evolving Opportunities with Altra Industrial Motion Corp. & Cangro Industries Inc. | 17000+ Technavio Repor,2021-12-29T15:30:00.000000Z,prnewswire.com,https://www.prnewswire.com:443/news-releases/35-of-growth-to-originate-from-north-america-for-power-transmission-motion-control-market--evolving-opportunities-with-altra-industrial-motion-corp--cangro-industries-inc--17000-technavio-reports-301451229.html,"Altra Industrial Motion Corp.... Cangro Industries Inc.... C-Flex Bearing Co. Inc.... Custom Machine and Tool Co. Inc.... E and E Special Products LLC... Electromate Inc.... Forbes Engineering Sales Inc.... MinebeaMitsumi Inc.... Poklar Power Motion Inc.... Servo2Go.com Ltd.
284.40 billion Market structure Fragmented YoY growth (%) 19.97 Regional analysis North America, Europe, APAC, MEA, and South America Performing market contribution North America at 35% Key consumer countries US, China, Germany, Canada, and UK Competitive landscape Leading companies, competitive strategies, consumer engagement scope Companies profiled Altra
Industrial Motion Corp., Cangro Industries Inc., C-Flex Bearing Co.
35% of Growth to Originate from North America for Power Transmission Motion Control Market | Evolving Opportunities with Altra Industrial Motion Corp. & Cangro Industries Inc. | 17000+ Technavio Repor",0.45735,120.074394
190,AIMC,New York State Common Retirement Fund Raises Holdings in Altra Industrial Motion Corp. (NASDAQ:AIMC),2021-12-26T15:16:42.000000Z,etfdailynews.com,https://etfdailynews.com/news/new-york-state-common-retirement-fund-raises-holdings-in-altra-industrial-motion-corp-nasdaqaimc/,"New York State Common Retirement Fund boosted its holdings in shares of Altra Industrial Motion Corp. (NASDAQ:AIMC) by 9.2% during the 3rd quarter, according to the company in its most recent Form 13F filing with the Securities & Exchange Commission.
Dark Forest Capital Management LP purchased a new position in Altra Industrial Motion during the second quarter valued at approximately $32,000. Cullen Frost Bankers Inc. purchased a new position in Altra Industrial Motion during the second quarter valued at approximately $39,000.
Barrow Hanley Mewhinney & Strauss LLC purchased a new position in Altra Industrial Motion during the second quarter valued at approximately $57,000. FMR LLC increased its holdings in Altra Industrial Motion by 20.9% during the second quarter.
Finally, Meeder Asset Management Inc. increased its holdings in Altra Industrial Motion by 39.9% during the second quarter. Meeder Asset Management Inc. now owns 2,644 shares of the industrial products company’s stock valued at $172,000 after buying an additional 754 shares during the period.... NASDAQ:AIMC opened at $50.98 on Friday.
Altra Industrial Motion Corp. has a 12 month low of $45.05 and a 12 month high of $68.07. The firm has a fifty day simple moving average of $55.23 and a 200-day simple moving average of $58.28. The company has a current ratio of 2.18, a quick ratio of 1.50 and a debt-to-equity ratio of 0.62.
Altra Industrial Motion (NASDAQ:AIMC) last posted its quarterly earnings data on Thursday, October 21st. The industrial products company reported $0.80 EPS for the quarter, missing the Thomson Reuters’ consensus estimate of $0.81 by ($0.01). Altra Industrial Motion had a return on equity of 10.69% and a net margin of 7.78%.
Equities analysts forecast that Altra Industrial Motion Corp. will post 3.34 EPS for the current year.... The business also recently disclosed a quarterly dividend, which will be paid on Tuesday, January 4th. Stockholders of record on Friday, December 17th will be paid a dividend of $0.08 per share.
Zacks Investment Research lowered shares of Altra Industrial Motion from a “buy” rating to a “hold” rating and set a $60.00 price target on the stock. in a report on Tuesday, September 14th. Robert W.
About Altra Industrial Motion... Altra Industrial Motion Corp. engages in the designs, production, and marketing of electromechanical power transmission motion control. It operates through the Power Transmission Technologies; and Automation and Specialty segments.
Visit HoldingsChannel.com to get the latest 13F filings and insider trades for Altra Industrial Motion Corp. (NASDAQ:AIMC).
New York State Common Retirement Fund Raises Holdings in Altra Industrial Motion Corp. (NASDAQ:AIMC)",0.280464,214.36479
191,AIMC,"Putnam Funds Trust Buys Definitive Healthcare Corp, F45 Training Holdings Inc, RBC Bearings Inc, Sells ABM Industries Inc, II-VI Inc, InMode",2021-12-18T07:38:02.000000Z,gurufocus.com,https://www.gurufocus.com/news/1599367/read,"Putnam Funds Trust added to a holding in Altra Industrial Motion Corp by 85.78%. The purchase prices were between $52.69 and $65.97, with an estimated average price of $59.73. The stock is now traded at around $48.810000. The impact to a portfolio due to this purchase was 0.22%. The holding were 339,800 shares as of 2021-09-30.",0.6705,23.896263
192,AIN,"Putnam Funds Trust Buys Definitive Healthcare Corp, F45 Training Holdings Inc, RBC Bearings Inc, Sells ABM Industries Inc, II-VI Inc, InMode",2021-12-18T07:38:02.000000Z,gurufocus.com,https://www.gurufocus.com/news/1599367/read,"Putnam Funds Trust added to a holding in Albany International Corp by 55.74%. The purchase prices were between $75.13 and $88.88, with an estimated average price of $80.42. The stock is now traded at around $83.150000. The impact to a portfolio due to this purchase was 0.23%. The holding were 70,863 shares as of 2021-09-30.",0.6705,17.727821
193,AIN,Albany International Declares Dividend,2021-12-17T21:20:00.000000Z,thestreet.com,https://www.thestreet.com/press-releases/albany-international-declares-dividend-15865828,"The Board of Directors of Albany International Corp. (AIN) - Get Albany International Corp. Class A Report today declared a quarterly dividend of $0.21 per share on the Company's Class A and Class B Common Stock, payable January 10, 2022, to shareholders of record on December 28, 2021.... About Albany International Corp.
Albany International is a leading developer and manufacturer of engineered components, using advanced materials processing and automation capabilities, with two core businesses. Machine Clothing is the world's leading producer of fabrics and process belts used in the manufacture of all grades of paper products.
Albany International is headquartered in Rochester, New Hampshire, operates 23 plants in 11 countries, employs more than 4,000 people worldwide, and is listed on the New York Stock Exchange (Symbol AIN). Additional information about the Company and its products and services can be found at www.albint.com.
Albany International Declares Dividend",0.1365,104.68171
194,AIN,Albany International Corp. 2021 Q3 - Results - Earnings Call Presentation (NYSE:AIN),2021-12-15T20:03:32.000000Z,seekingalpha.com,https://seekingalpha.com/article/4475411-albany-international-corp-2021-q3-results-earnings-call-presentation,Albany International Corp. 2021 Q3 - Results - Earnings Call Presentation (NYSE:AIN),0.0,193.19055
195,AIRC,"Apartment Income REIT Corp. (NYSE:AIRC) CEO Terry Considine Sells 31,052 Shares of Stock",2021-12-30T11:30:42.000000Z,etfdailynews.com,https://etfdailynews.com/news/apartment-income-reit-corp-nyseairc-ceo-terry-considine-sells-31052-shares-of-stock/,"Apartment Income REIT Corp. (NYSE:AIRC) CEO Terry Considine sold 31,052 shares of the stock in a transaction that occurred on Monday, December 27th. The shares were sold at an average price of $53.38, for a total transaction of $1,657,555.76.
Apartment Income REIT Corp. has a twelve month low of $36.68 and a twelve month high of $55.00. The company has a 50 day moving average of $52.72 and a 200-day moving average of $51.10. The company has a quick ratio of 1.03, a current ratio of 1.03 and a debt-to-equity ratio of 2.81.
Apartment Income REIT (NYSE:AIRC) last released its quarterly earnings data on Thursday, October 28th. The company reported $0.06 EPS for the quarter, missing the consensus estimate of $0.54 by ($0.48). Apartment Income REIT had a negative net margin of 6.99% and a negative return on equity of 3.63%.
On average, sell-side analysts anticipate that Apartment Income REIT Corp. will post 2.15 earnings per share for the current fiscal year.... The business also recently disclosed a quarterly dividend, which was paid on Tuesday, November 30th. Stockholders of record on Friday, November 12th were issued a $0.44 dividend.
DekaBank Deutsche Girozentrale lifted its holdings in Apartment Income REIT by 12.4% during the 2nd quarter. DekaBank Deutsche Girozentrale now owns 98,230 shares of the company’s stock valued at $4,700,000 after purchasing an additional 10,869 shares during the last quarter.
Invesco Ltd. lifted its holdings in Apartment Income REIT by 39.6% during the 2nd quarter. Invesco Ltd. now owns 408,906 shares of the company’s stock valued at $19,394,000 after purchasing an additional 116,045 shares during the last quarter.
WINTON GROUP Ltd acquired a new stake in Apartment Income REIT during the 3rd quarter valued at $1,843,000. Finally, Fifth Third Bancorp lifted its holdings in Apartment Income REIT by 10.7% during the 3rd quarter.
Zacks Investment Research raised Apartment Income REIT from a “hold” rating to a “buy” rating and set a $60.00 target price for the company in a research note on Monday. Truist Securities increased their target price on Apartment Income REIT from $53.00 to $56.00 and gave the stock a “hold” rating in a research note on Monday, December 6th.
Mizuho increased their target price on Apartment Income REIT from $53.00 to $55.00 and gave the stock a “buy” rating in a research note on Wednesday, September 29th. Truist increased their target price on Apartment Income REIT from $53.00 to $56.00 and gave the stock a “hold” rating in a research note on Monday, December 6th.
Finally, Citigroup raised Apartment Income REIT from a “neutral” rating to a “buy” rating and increased their target price for the stock from $52.00 to $60.00 in a research note on Tuesday, December 14th.
Apartment Income REIT Corp. (NYSE:AIRC) CEO Terry Considine Sells 31,052 Shares of Stock",0.289736,217.56494
